year,district,d_percent,r_percent,other_percent,total_votes
2008,ID-02,36.34,61.19,2.47,299102.0
2008,IL-01,86.54,12.91,0.55,290161.0
2008,IL-02,89.72,9.82,0.46,292845.0
2008,IL-03,63.83,34.87,1.3,247770.0
2008,IL-04,85.38,13.36,1.26,148042.0
2008,IL-05,73.0,25.64,1.36,248574.0
2008,IL-06,56.09,42.53,1.38,271203.0
2008,IL-07,87.75,11.6,0.65,297341.0
2008,IL-08,55.86,42.76,1.38,304925.0
2008,IL-09,72.39,26.39,1.22,261780.0
2008,IL-10,60.78,38.28,0.94,297907.0
2008,IL-11,53.36,45.1,1.54,329488.0
2008,IL-12,55.53,42.84,1.63,306828.0
2008,IL-13,54.33,44.5,1.17,352149.0
2008,IL-14,54.76,43.9,1.34,331119.0
2008,IL-15,47.76,50.5,1.74,301451.0
2008,IL-16,52.71,45.6,1.69,319694.0
2008,IL-17,56.71,41.86,1.43,282298.0
2008,IL-18,48.36,50.02,1.62,313680.0
2008,IL-19,43.89,54.38,1.73,324273.0
2008,IN-01,61.76,37.38,0.86,299348.0
2008,IN-02,54.1,44.72,1.18,283517.0
2008,IN-03,42.84,56.22,0.94,288481.0
2008,IN-04,43.01,55.92,1.07,332337.0
2008,IN-05,40.24,58.84,0.92,372111.0
2008,IN-06,46.18,52.46,1.36,289011.0
2008,IN-07,70.89,28.35,0.76,269967.0
2008,IN-08,47.42,51.32,1.26,295360.0
2008,IN-09,48.5,50.26,1.24,318813.0
2008,KS-01,29.61,68.6,1.79,268952.0
2008,KS-02,43.2,54.87,1.93,310985.0
2008,KS-03,50.59,48.01,1.4,370372.0
2008,KS-04,39.72,58.38,1.9,285563.0
2008,KY-01,36.6,61.85,1.55,285857.0
2008,KY-02,38.03,60.54,1.43,312128.0
2008,KY-03,55.66,43.36,0.98,347205.0
2008,KY-04,37.96,60.41,1.63,312867.0
2008,KY-05,31.24,67.01,1.75,242670.0
2008,KY-06,43.22,55.41,1.37,325781.0
2008,LA-01,25.68,72.72,1.6,304974.0
2008,LA-02,74.13,24.86,1.01,185826.0
2008,LA-03,37.03,60.99,1.98,273885.0
2008,LA-04,39.57,59.28,1.15,273623.0
2008,LA-05,36.96,61.75,1.29,287092.0
2008,LA-06,41.26,57.4,1.34,321275.0
2008,LA-07,35.2,63.14,1.66,298646.0
2008,MA-01,63.93,33.38,2.69,307481.0
2008,MA-02,58.87,38.62,2.51,304855.0
2008,MA-03,58.49,39.18,2.33,300832.0
2008,MA-04,63.33,34.45,2.22,312789.0
2008,MA-05,58.74,39.22,2.04,300541.0
2008,MA-06,57.39,40.48,2.13,336293.0
2008,MA-07,64.59,33.13,2.28,299032.0
2008,MA-08,84.49,13.64,1.87,242767.0
2008,MA-09,59.86,38.16,1.98,315524.0
2008,MA-10,54.69,43.31,2.0,360900.0
2008,MD-01,39.81,58.26,1.93,370597.0
2008,MD-02,59.84,38.25,1.91,297854.0
2008,MD-03,58.78,39.23,1.99,327806.0
2008,MD-04,85.06,14.16,0.78,317877.0
2008,MD-05,65.44,33.3,1.26,357457.0
2008,MD-06,40.19,57.65,2.16,347747.0
2008,MD-07,78.79,19.89,1.32,297534.0
2008,MD-08,73.88,24.7,1.42,314724.0
2008,ME-01,60.51,37.69,1.8,383626.0
2008,ME-02,54.61,43.35,2.04,347537.0
2008,MI-01,49.93,48.11,1.96,332869.0
2008,MI-02,47.5,50.85,1.65,352872.0
2008,MI-03,48.84,49.43,1.73,346437.0
2008,MI-04,50.09,48.19,1.72,339956.0
2008,MI-05,63.69,34.69,1.62,325762.0
2008,MI-06,54.12,44.18,1.7,327610.0
2008,MI-07,51.73,46.5,1.77,332604.0
2008,MI-08,52.58,45.72,1.7,376962.0
2008,MI-09,55.79,42.83,1.38,362538.0
2008,MI-10,48.23,49.85,1.92,360626.0
2008,MI-11,53.78,44.56,1.66,367930.0
2008,MI-12,65.05,33.23,1.72,327228.0
2008,MI-13,84.71,14.47,0.82,236551.0
2008,MI-14,85.77,13.45,0.78,271044.0
2008,MI-15,65.8,32.48,1.72,341199.0
2008,MN-01,50.96,46.59,2.45,341235.0
2008,MN-02,48.32,49.76,1.92,399854.0
2008,MN-03,52.41,45.99,1.6,382079.0
2008,MN-04,64.41,33.57,2.02,338419.0
2008,MN-05,74.15,23.79,2.06,343641.0
2008,MN-06,44.6,53.33,2.07,412405.0
2008,MN-07,47.39,50.1,2.51,325258.0
2008,MN-08,53.1,44.5,2.4,367478.0
2008,MO-01,79.7,19.38,0.92,309211.0
2008,MO-02,44.04,54.98,0.98,391382.0
2008,MO-03,59.5,39.06,1.44,318856.0
2008,MO-04,37.87,60.58,1.55,310833.0
2008,MO-05,63.47,35.45,1.08,314191.0
2008,MO-06,44.67,53.58,1.75,340965.0
2008,MO-07,35.39,63.07,1.54,329653.0
2008,MO-08,36.42,61.92,1.66,281934.0
2008,MO-09,43.66,54.77,1.57,331121.0
2008,MS-01,37.74,61.28,0.98,355212.0
2008,MS-02,65.86,33.57,0.57,298501.0
2008,MS-03,38.17,61.08,0.75,342619.0
2008,MS-04,31.76,67.27,0.97,293533.0
2008,MT-00,47.11,49.49,3.4,492750.0
2008,NC-01,62.44,37.11,0.45,284967.0
2008,NC-02,51.91,47.29,0.8,299918.0
2008,NC-03,37.83,61.37,0.8,309727.0
2008,NC-04,62.7,36.32,0.98,438937.0
2008,NC-05,37.91,60.83,1.26,333840.0
2008,NC-06,36.2,62.76,1.04,337827.0
2008,NC-07,46.79,52.35,0.86,320706.0
2008,NC-08,52.56,46.68,0.76,289717.0
2008,NC-09,44.75,54.46,0.79,389703.0
2008,NC-10,35.74,63.11,1.15,303577.0
2008,NC-11,46.5,52.12,1.38,343579.0
2008,NC-12,70.42,28.93,0.65,310422.0
2008,NC-13,58.7,40.38,0.92,347869.0
2008,ND-00,44.5,53.15,2.35,317738.0
2008,NE-01,44.33,54.1,1.57,273893.0
2008,NE-02,49.97,48.75,1.28,277809.0
2008,NE-03,29.63,68.64,1.73,246742.0
2008,NH-01,52.68,46.47,0.85,353799.0
2008,NH-02,56.09,43.0,0.91,353812.0
2008,NJ-01,64.8,34.0,1.2,305875.0
2008,NJ-02,54.0,44.71,1.29,307398.0
2008,NJ-03,52.14,46.76,1.1,347171.0
2008,NJ-04,46.49,52.3,1.21,324737.0
2008,NJ-05,45.43,53.55,1.02,335715.0
2008,NJ-06,59.49,39.4,1.11,251150.0
2008,NJ-07,51.16,47.69,1.15,346917.0
2008,NJ-08,63.31,35.89,0.8,261178.0
2008,NJ-09,61.05,38.08,0.87,260347.0
2008,NJ-10,86.95,12.61,0.44,239391.0
2008,NJ-11,45.36,53.68,0.96,340157.0
2008,NJ-12,58.09,40.86,1.05,341087.0
2008,NJ-13,74.84,24.32,0.84,207131.0
2008,NM-01,60.07,39.64,0.29,301048.0
2008,NM-02,48.64,49.97,1.39,236289.0
2008,NM-03,61.01,37.79,1.2,289544.0
2008,NV-01,63.68,34.25,2.07,248663.0
2008,NV-02,48.76,48.79,2.45,344137.0
2008,NV-03,55.35,42.59,2.06,374820.0
2008,NY-01,51.44,47.62,0.94,322632.0
2008,NY-02,56.13,43.09,0.78,292356.0
2008,NY-03,47.27,51.9,0.83,317331.0
2008,NY-04,57.99,41.35,0.66,295457.0
2008,NY-05,63.24,36.06,0.7,202850.0
2008,NY-06,89.03,10.68,0.29,208790.0
2008,NY-07,79.12,20.37,0.51,187355.0
2008,NY-08,73.7,25.45,0.85,250572.0
2008,NY-09,55.32,43.92,0.76,201077.0
2008,NY-10,91.03,8.7,0.27,226214.0
2008,NY-11,90.49,9.07,0.44,228364.0
2008,NY-12,86.17,13.12,0.71,179181.0
2008,NY-13,48.74,50.56,0.7,222488.0
2008,NY-14,78.19,20.92,0.89,272150.0
2008,NY-15,93.21,6.17,0.62,242525.0
2008,NY-16,94.76,5.04,0.2,167443.0
2008,NY-17,71.92,27.53,0.55,239818.0
2008,NY-18,61.66,37.57,0.77,298690.0
2008,NY-19,50.65,48.37,0.98,317169.0
2008,NY-20,50.7,47.7,1.6,330992.0
2008,NY-21,58.14,40.0,1.86,308433.0
2008,NY-22,59.23,39.31,1.46,284662.0
2008,NY-23,51.81,46.59,1.6,257422.0
2008,NY-24,50.33,47.97,1.7,277852.0
2008,NY-25,55.74,42.62,1.64,318927.0
2008,NY-26,46.43,52.15,1.42,320048.0
2008,NY-27,54.19,44.03,1.78,289028.0
2008,NY-28,68.47,30.29,1.24,268909.0
2008,NY-29,48.24,50.46,1.3,304096.0
2008,OH-01,54.6,44.35,1.05,303675.0
2008,OH-02,40.05,58.59,1.36,343892.0
2008,OH-03,47.24,51.3,1.46,331731.0
2008,OH-04,38.17,59.83,2.0,301226.0
2008,OH-05,44.98,53.01,2.01,313525.0
2008,OH-06,47.61,50.28,2.11,300028.0
2008,OH-07,44.69,53.68,1.63,321577.0
2008,OH-08,37.88,60.37,1.75,316492.0
2008,OH-09,62.23,36.19,1.58,313977.0
2008,OH-10,59.4,39.14,1.46,293912.0
2008,OH-11,84.94,14.4,0.66,288842.0
2008,OH-12,54.37,44.39,1.24,385333.0
2008,OH-13,56.69,41.93,1.38,329554.0
2008,OH-14,49.17,49.34,1.49,343394.0
2008,OH-15,52.7,45.58,1.72,328886.0
2008,OH-16,47.7,50.31,1.99,320159.0
2008,OH-17,61.95,35.98,2.07,294961.0
2008,OH-18,44.87,52.73,2.4,285380.0
2008,OK-01,35.79,64.21,0.0,319775.0
2008,OK-02,34.41,65.59,0.0,265832.0
2008,OK-03,27.18,72.82,0.0,288538.0
2008,OK-04,33.63,66.37,0.0,301610.0
2008,OK-05,40.68,59.32,0.0,286906.0
2008,OR-01,61.04,36.27,2.69,374878.0
2008,OR-02,43.21,53.86,2.93,358323.0
2008,OR-03,71.42,25.79,2.79,364203.0
2008,OR-04,53.79,43.08,3.13,373920.0
2008,OR-05,53.95,43.33,2.72,356540.0
2008,PA-01,87.82,11.72,0.46,292580.0
2008,PA-02,90.05,9.52,0.43,331853.0
2008,PA-03,49.3,49.3,1.4,290915.0
2008,PA-04,44.27,54.72,1.01,338497.0
2008,PA-05,44.05,54.55,1.4,280393.0
2008,PA-06,57.81,41.21,0.98,359658.0
2008,PA-07,55.84,43.2,0.96,364276.0
2008,PA-08,53.92,44.99,1.09,357170.0
2008,PA-09,35.43,63.36,1.21,277821.0
2008,PA-10,45.17,53.6,1.23,290809.0
2008,PA-11,56.86,42.03,1.11,289239.0
2008,PA-12,49.12,49.43,1.45,269909.0
2008,PA-13,58.56,40.51,0.93,326486.0
2008,PA-14,69.99,29.03,0.98,300749.0
2008,PA-15,55.58,43.14,1.28,323143.0
2008,PA-16,47.74,51.39,0.87,314904.0
2008,PA-17,47.65,51.1,1.25,310826.0
2008,PA-18,44.15,54.9,0.95,342048.0
2008,PA-19,42.64,56.25,1.11,333953.0
2008,RI-01,65.1,33.28,1.62,227810.0
2008,RI-02,61.28,37.02,1.7,241957.0
2008,SC-01,42.27,56.5,1.23,347606.0
2008,SC-02,45.11,53.87,1.02,352579.0
2008,SC-03,35.0,63.72,1.28,295553.0
2008,SC-04,37.91,60.43,1.66,314626.0
2008,SC-05,45.8,53.04,1.16,314974.0
2008,SC-06,64.15,34.89,0.96,295393.0
2008,SD-00,44.75,53.16,2.09,381975.0
2008,TN-01,28.77,69.77,1.46,261590.0
2008,TN-02,34.28,64.21,1.51,303898.0
2008,TN-03,36.86,61.87,1.27,281853.0
2008,TN-04,34.25,64.06,1.69,271437.0
2008,TN-05,55.85,42.94,1.21,297646.0
2008,TN-06,36.59,61.87,1.54,307678.0
2008,TN-07,34.29,64.76,0.95,353714.0
2008,TN-08,42.73,56.01,1.26,264331.0
2008,TN-09,76.92,22.51,0.57,257602.0
2008,TX-01,30.53,68.93,0.54,267745.0
2008,TX-02,39.69,59.75,0.56,266394.0
2008,TX-03,41.73,57.58,0.69,297178.0
2008,TX-04,30.17,69.1,0.73,309666.0
2008,TX-05,36.05,63.33,0.62,250039.0
2008,TX-06,39.62,59.73,0.65,288057.0
2008,TX-07,40.94,58.36,0.7,296716.0
2008,TX-08,25.53,73.77,0.7,292606.0
2008,TX-09,77.08,22.54,0.38,178543.0
2008,TX-10,44.18,54.96,0.86,341160.0
2008,TX-11,23.75,75.47,0.78,245634.0
2008,TX-12,36.36,62.9,0.74,272500.0
2008,TX-13,22.71,76.54,0.75,237187.0
2008,TX-14,33.08,66.27,0.65,267663.0
2008,TX-15,59.69,39.76,0.55,170147.0
2008,TX-16,65.81,33.57,0.62,179572.0
2008,TX-17,32.02,67.21,0.77,257140.0
2008,TX-18,77.37,22.19,0.44,195133.0
2008,TX-19,27.36,71.93,0.71,237682.0
2008,TX-20,63.59,35.65,0.76,182006.0
2008,TX-21,40.71,58.49,0.8,367016.0
2008,TX-22,41.14,58.23,0.63,314562.0
2008,TX-23,51.01,48.32,0.67,245020.0
2008,TX-24,44.37,54.96,0.67,279744.0
2008,TX-25,59.14,39.72,1.14,297611.0
2008,TX-26,41.33,58.0,0.67,332958.0
2008,TX-27,53.32,45.98,0.7,183479.0
2008,TX-28,55.86,43.6,0.54,185198.0
2008,TX-29,61.65,37.73,0.62,108373.0
2008,TX-30,81.69,17.92,0.39,209118.0
2008,TX-31,41.53,57.51,0.96,300057.0
2008,TX-32,46.21,53.03,0.76,208173.0
2008,UT-01,33.42,63.62,2.96,310369.0
2008,UT-02,39.55,57.72,2.73,350907.0
2008,UT-03,29.25,67.35,3.4,291110.0
2008,VA-01,47.68,51.35,0.97,376367.0
2008,VA-02,50.45,48.49,1.06,281973.0
2008,VA-03,75.53,23.74,0.73,304294.0
2008,VA-04,50.33,48.8,0.87,355240.0
2008,VA-05,48.29,50.6,1.11,325857.0
2008,VA-06,41.86,56.94,1.2,320654.0
2008,VA-07,45.89,53.16,0.95,387386.0
2008,VA-08,69.28,29.65,1.07,338031.0
2008,VA-09,39.61,58.71,1.68,273246.0
2008,VA-10,52.9,46.06,1.04,389326.0
2008,VA-11,57.02,42.06,0.92,370886.0
2008,VT-00,67.46,30.45,2.09,325046.0
2008,WA-01,62.44,35.93,1.63,362780.0
2008,WA-02,55.95,42.0,2.05,361887.0
2008,WA-03,52.37,45.66,1.97,350007.0
2008,WA-04,40.3,57.84,1.86,276454.0
2008,WA-05,45.97,51.54,2.49,332630.0
2008,WA-06,57.43,40.51,2.06,317672.0
2008,WA-07,83.54,14.96,1.5,368962.0
2008,WA-08,56.62,41.83,1.55,372677.0
2008,WA-09,58.72,39.47,1.81,293453.0
2008,WI-01,51.4,47.45,1.15,373344.0
2008,WI-02,69.0,29.78,1.22,414638.0
2008,WI-03,57.76,40.8,1.44,369156.0
2008,WI-04,75.39,23.61,1.0,311023.0
2008,WI-05,41.28,57.73,0.99,421962.0
2008,WI-06,49.91,48.72,1.37,363065.0
2008,WI-07,55.91,42.52,1.57,358693.0
2008,WI-08,53.59,45.12,1.29,365015.0
2008,WV-01,41.51,56.77,1.72,248391.0
2008,WV-02,43.77,54.63,1.6,260140.0
2008,WV-03,42.29,55.76,1.95,206122.0
2008,WY-00,32.54,64.78,2.68,254658.0
2012,AK-00,40.81,54.8,4.39,300495.0
2012,AL-01,37.39,61.84,0.77,298837.0
2012,AL-02,36.42,62.89,0.69,289864.0
2012,AL-03,36.8,62.28,0.92,280128.0
2012,AL-04,23.98,74.83,1.19,274505.0
2012,AL-05,34.85,63.87,1.28,297263.0
2012,AL-06,24.66,74.3,1.04,314343.0
2012,AL-07,72.41,27.12,0.47,315244.0
2012,AR-01,36.33,60.98,2.69,253460.0
2012,AR-02,42.91,54.75,2.34,292515.0
2012,AR-03,31.6,65.47,2.93,257668.0
2012,AR-04,35.88,61.83,2.29,265825.0
2012,AZ-01,47.89,50.42,1.69,260056.0
2012,AZ-02,48.37,49.94,1.69,299691.0
2012,AZ-03,61.44,36.94,1.62,177248.0
2012,AZ-04,31.02,67.19,1.79,258046.0
2012,AZ-05,34.56,63.76,1.68,293748.0
2012,AZ-06,38.82,59.52,1.66,313417.0
2012,AZ-07,71.7,26.51,1.79,140907.0
2012,AZ-08,36.87,61.68,1.45,291126.0
2012,AZ-09,51.12,46.59,2.29,264563.0
2012,CA-01,40.27,56.56,3.17,303928.0
2012,CA-02,69.04,26.96,4.0,333442.0
2012,CA-03,54.3,43.09,2.61,241687.0
2012,CA-04,39.53,57.87,2.6,337634.0
2012,CA-05,69.74,27.46,2.8,286658.0
2012,CA-06,69.26,28.28,2.46,225831.0
2012,CA-07,50.75,46.81,2.44,285997.0
2012,CA-08,41.66,55.63,2.71,212633.0
2012,CA-09,57.84,40.13,2.03,220312.0
2012,CA-10,50.64,47.03,2.33,215113.0
2012,CA-11,67.64,29.96,2.4,301134.0
2012,CA-12,84.1,12.49,3.41,320387.0
2012,CA-13,87.52,8.97,3.51,306314.0
2012,CA-14,74.23,23.56,2.21,269882.0
2012,CA-15,68.01,29.83,2.16,260611.0
2012,CA-16,58.55,39.36,2.09,151953.0
2012,CA-17,71.93,25.54,2.53,227806.0
2012,CA-18,68.23,28.93,2.84,319615.0
2012,CA-19,71.21,26.52,2.27,232442.0
2012,CA-20,70.89,26.19,2.92,238341.0
2012,CA-21,54.64,43.54,1.82,119232.0
2012,CA-22,41.58,56.59,1.83,221278.0
2012,CA-23,36.13,61.51,2.36,227297.0
2012,CA-24,54.08,43.11,2.81,292406.0
2012,CA-25,47.85,49.66,2.49,252249.0
2012,CA-26,53.99,43.73,2.28,273647.0
2012,CA-27,62.62,35.0,2.38,257970.0
2012,CA-28,70.3,26.54,3.16,266628.0
2012,CA-29,77.03,20.52,2.45,167889.0
2012,CA-30,65.32,32.14,2.54,285226.0
2012,CA-31,57.24,40.64,2.12,206242.0
2012,CA-32,65.17,32.46,2.37,204169.0
2012,CA-33,60.61,36.77,2.62,346504.0
2012,CA-34,82.96,14.14,2.9,153699.0
2012,CA-35,67.38,30.56,2.06,161732.0
2012,CA-36,50.68,47.5,1.82,212939.0
2012,CA-37,84.9,12.72,2.38,261858.0
2012,CA-38,64.88,32.97,2.15,229875.0
2012,CA-39,47.09,50.75,2.16,263530.0
2012,CA-40,81.48,16.52,2.0,141918.0
2012,CA-41,61.5,36.3,2.2,185429.0
2012,CA-42,41.38,56.53,2.09,232520.0
2012,CA-43,78.01,20.02,1.97,222219.0
2012,CA-44,84.68,13.61,1.71,183586.0
2012,CA-45,43.02,54.78,2.2,309399.0
2012,CA-46,61.4,36.18,2.42,155493.0
2012,CA-47,60.03,37.46,2.51,245624.0
2012,CA-48,43.01,54.69,2.3,309496.0
2012,CA-49,45.66,52.25,2.09,294468.0
2012,CA-50,37.56,60.41,2.03,273289.0
2012,CA-51,69.36,28.86,1.78,166684.0
2012,CA-52,52.08,45.66,2.26,314748.0
2012,CA-53,61.41,36.41,2.18,284333.0
2012,CO-01,68.98,28.83,2.19,368798.0
2012,CO-02,57.92,39.51,2.57,440652.0
2012,CO-03,45.77,51.8,2.43,358045.0
2012,CO-04,39.22,58.5,2.28,357971.0
2012,CO-05,38.3,59.12,2.58,339143.0
2012,CO-06,51.56,46.5,1.94,354989.0
2012,CO-07,56.09,41.26,2.65,349920.0
2012,CT-01,63.29,35.59,1.12,317436.0
2012,CT-02,55.89,42.57,1.54,317642.0
2012,CT-03,62.62,36.31,1.07,305356.0
2012,CT-04,55.09,44.03,0.88,310089.0
2012,CT-05,53.53,45.3,1.17,307548.0
2012,DC-00,90.91,7.28,1.81,293764.0
2012,DE-00,58.61,39.98,1.41,413921.0
2012,FL-01,30.18,68.66,1.16,353881.0
2012,FL-02,46.52,52.38,1.1,341284.0
2012,FL-03,37.35,61.49,1.16,328512.0
2012,FL-04,35.41,63.66,0.93,348910.0
2012,FL-05,71.18,28.09,0.73,276773.0
2012,FL-06,41.37,57.7,0.93,362481.0
2012,FL-07,47.09,51.81,1.1,332062.0
2012,FL-08,42.18,56.76,1.06,363051.0
2012,FL-09,61.94,37.21,0.85,274613.0
2012,FL-10,45.72,53.35,0.93,327037.0
2012,FL-11,40.23,58.85,0.92,356382.0
2012,FL-12,44.77,54.04,1.19,342626.0
2012,FL-13,50.12,48.65,1.23,341397.0
2012,FL-14,65.05,33.96,0.99,293992.0
2012,FL-15,45.58,53.33,1.09,303053.0
2012,FL-16,44.89,54.22,0.89,358795.0
2012,FL-17,41.2,57.88,0.92,297209.0
2012,FL-18,47.56,51.72,0.72,342845.0
2012,FL-19,38.76,60.59,0.65,321025.0
2012,FL-20,82.61,16.98,0.41,262259.0
2012,FL-21,60.59,38.85,0.56,323840.0
2012,FL-22,54.38,44.93,0.69,327752.0
2012,FL-23,61.5,37.91,0.59,287150.0
2012,FL-24,87.55,12.14,0.31,260057.0
2012,FL-25,48.72,50.78,0.5,236866.0
2012,FL-26,53.08,46.35,0.57,266473.0
2012,FL-27,53.05,46.45,0.5,243809.0
2012,GA-01,43.03,55.91,1.06,260148.0
2012,GA-02,58.59,40.8,0.61,262837.0
2012,GA-03,33.0,65.85,1.15,296218.0
2012,GA-04,73.59,25.58,0.83,296933.0
2012,GA-05,83.08,15.8,1.12,290359.0
2012,GA-06,37.45,60.83,1.72,307096.0
2012,GA-07,38.32,60.23,1.45,263742.0
2012,GA-08,37.48,61.63,0.89,265963.0
2012,GA-09,20.48,78.14,1.38,265551.0
2012,GA-10,36.3,62.46,1.24,294851.0
2012,GA-11,31.45,66.94,1.61,300276.0
2012,GA-12,43.64,55.42,0.94,268283.0
2012,GA-13,69.24,29.97,0.79,292880.0
2012,GA-14,25.31,73.21,1.48,232702.0
2012,HI-01,69.7,29.02,1.28,216671.0
2012,HI-02,71.38,26.67,1.95,218026.0
2012,IA-01,56.19,42.53,1.28,401501.0
2012,IA-02,55.78,42.74,1.48,394310.0
2012,IA-03,51.45,47.16,1.39,395798.0
2012,IA-04,45.26,53.42,1.32,383129.0
2012,ID-01,32.18,64.91,2.91,328258.0
2012,ID-02,33.07,64.14,2.79,324016.0
2012,IL-01,78.95,20.24,0.81,332847.0
2012,IL-02,80.71,18.54,0.75,311132.0
2012,IL-03,55.93,42.58,1.49,256914.0
2012,IL-04,80.9,17.05,2.05,169425.0
2012,IL-05,66.02,31.81,2.17,285249.0
2012,IL-06,45.09,53.31,1.6,336937.0
2012,IL-07,87.22,11.79,0.99,302793.0
2012,IL-08,57.39,40.94,1.67,232129.0
2012,IL-09,65.04,33.29,1.67,308479.0
2012,IL-10,57.52,41.14,1.34,273617.0
2012,IL-11,57.82,40.64,1.54,263345.0
2012,IL-12,49.67,48.2,2.13,309486.0
2012,IL-13,48.64,48.95,2.41,301085.0
2012,IL-14,44.18,54.2,1.62,316594.0
2012,IL-15,34.06,63.94,2.0,308461.0
2012,IL-16,45.17,52.89,1.94,303704.0
2012,IL-17,57.58,40.64,1.78,294676.0
2012,IL-18,37.4,60.66,1.94,334305.0
2012,IN-01,61.19,37.39,1.42,297470.0
2012,IN-02,42.14,56.1,1.76,276004.0
2012,IN-03,35.7,62.54,1.76,287234.0
2012,IN-04,36.87,60.88,2.25,279658.0
2012,IN-05,40.71,57.5,1.79,342164.0
2012,IN-06,37.28,60.44,2.28,285351.0
2012,IN-07,62.89,35.35,1.76,262188.0
2012,IN-08,39.61,58.37,2.02,290085.0
2012,IN-09,40.69,57.16,2.15,303387.0
2012,KS-01,27.64,70.06,2.3,263026.0
2012,KS-02,42.23,55.38,2.39,294487.0
2012,KS-03,44.3,53.83,1.87,330486.0
2012,KS-04,36.1,61.6,2.3,267116.0
2012,KY-01,32.1,66.4,1.5,296791.0
2012,KY-02,35.15,63.28,1.57,294277.0
2012,KY-03,55.73,42.8,1.47,328389.0
2012,KY-04,34.83,63.38,1.79,311034.0
2012,KY-05,23.25,75.02,1.73,261481.0
2012,KY-06,42.16,55.79,2.05,304861.0
2012,LA-01,26.86,70.85,2.29,332923.0
2012,LA-02,75.84,22.81,1.35,328306.0
2012,LA-03,32.26,66.1,1.64,333573.0
2012,LA-04,39.66,59.03,1.31,324250.0
2012,LA-05,37.66,61.01,1.33,329531.0
2012,LA-06,31.96,66.15,1.89,345482.0
2012,MA-01,63.96,34.27,1.77,333678.0
2012,MA-02,58.7,39.18,2.12,339921.0
2012,MA-03,56.91,41.41,1.68,332925.0
2012,MA-04,57.24,41.29,1.47,370161.0
2012,MA-05,65.19,33.13,1.68,362013.0
2012,MA-06,54.74,43.89,1.37,387259.0
2012,MA-07,82.46,15.64,1.9,283031.0
2012,MA-08,57.78,40.85,1.37,369239.0
2012,MA-09,55.54,43.14,1.32,382989.0
2012,MD-01,37.78,60.29,1.93,353389.0
2012,MD-02,62.9,35.14,1.96,311584.0
2012,MD-03,60.63,37.19,2.18,337274.0
2012,MD-04,78.28,20.7,1.02,326903.0
2012,MD-05,66.2,32.3,1.5,354940.0
2012,MD-06,55.42,42.6,1.98,323326.0
2012,MD-07,75.97,22.51,1.52,331511.0
2012,MD-08,61.98,36.08,1.94,358091.0
2012,ME-01,59.37,38.14,2.49,373830.0
2012,ME-02,52.75,44.29,2.96,336104.0
2012,MI-01,45.29,53.55,1.16,353694.0
2012,MI-02,43.06,55.99,0.95,329985.0
2012,MI-03,45.77,53.15,1.08,334438.0
2012,MI-04,45.45,53.47,1.08,321415.0
2012,MI-05,60.71,38.32,0.97,338966.0
2012,MI-06,48.83,50.17,1.0,325500.0
2012,MI-07,47.92,51.01,1.07,331820.0
2012,MI-08,47.97,51.15,0.88,358795.0
2012,MI-09,57.2,41.88,0.92,349021.0
2012,MI-10,43.74,55.3,0.96,339318.0
2012,MI-11,46.94,52.33,0.73,380884.0
2012,MI-12,66.21,32.78,1.01,328498.0
2012,MI-13,85.16,14.29,0.55,293164.0
2012,MI-14,80.97,18.61,0.42,337491.0
2012,MN-01,49.56,48.21,2.23,343764.0
2012,MN-02,49.07,49.01,1.92,376586.0
2012,MN-03,49.61,48.79,1.6,401332.0
2012,MN-04,62.48,35.5,2.02,370514.0
2012,MN-05,73.5,23.99,2.51,373638.0
2012,MN-06,41.54,56.49,1.97,364072.0
2012,MN-07,44.13,53.87,2.0,334777.0
2012,MN-08,51.7,46.22,2.08,361237.0
2012,MO-01,79.87,18.89,1.24,350829.0
2012,MO-02,41.44,57.14,1.42,411992.0
2012,MO-03,36.05,62.0,1.95,353492.0
2012,MO-04,36.41,61.24,2.35,329301.0
2012,MO-05,58.9,39.36,1.74,338346.0
2012,MO-06,37.9,60.03,2.07,341947.0
2012,MO-07,30.34,67.56,2.1,325978.0
2012,MO-08,31.99,65.88,2.13,305437.0
2012,MS-01,37.01,61.87,1.12,319986.0
2012,MS-02,66.38,33.05,0.57,330543.0
2012,MS-03,39.09,60.03,0.88,340146.0
2012,MS-04,31.24,67.6,1.16,294909.0
2012,MT-00,41.66,55.3,3.04,484484.0
2012,NC-01,71.6,27.88,0.52,345809.0
2012,NC-02,41.71,57.26,1.03,321292.0
2012,NC-03,41.01,57.99,1.0,317158.0
2012,NC-04,71.43,27.41,1.16,361482.0
2012,NC-05,39.77,59.06,1.17,353629.0
2012,NC-06,41.34,57.65,1.01,372713.0
2012,NC-07,39.86,59.24,0.9,341443.0
2012,NC-08,41.0,58.06,0.94,307829.0
2012,NC-09,42.81,56.19,1.0,384790.0
2012,NC-10,40.89,58.0,1.11,340976.0
2012,NC-11,37.79,60.9,1.31,337550.0
2012,NC-12,78.54,20.79,0.67,317870.0
2012,NC-13,43.53,55.45,1.02,390759.0
2012,ND-00,38.69,58.32,2.99,322627.0
2012,NE-01,40.63,57.14,2.23,266036.0
2012,NE-02,45.48,52.6,1.92,268027.0
2012,NE-03,27.7,69.95,2.35,260288.0
2012,NH-01,50.21,48.6,1.19,356812.0
2012,NH-02,54.16,44.51,1.33,351587.0
2012,NJ-01,65.08,33.84,1.08,326134.0
2012,NJ-02,53.53,45.38,1.09,311778.0
